Execution_Rep.csv
Order ID,Client Order ID,Instrument,Side,Exec Status,Quantity,Price,Reason,Transaction Time
ord23788,aa13,Rose,1,2,100,1.00,,20231213-163934.850
ord23787,aa15,Rose,2,3,100,1.00,,20231213-163934.850
ord23789,aa14,Rose,1,2,100,1.00,,20231213-163934.850
ord23787,aa15,Rose,2,3,100,1.00,,20231213-163934.850
ord23790,aa15,Rose,2,0,300,1.00,,20231213-163934.853
ord23791,aa16,Rose,1,2,100,1.00,,20231213-163934.853
ord23790,aa15,Rose,2,3,100,1.00,,20231213-163934.853
ord23792,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.853
ord23793,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.853
ord23794,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.853
ord23795,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.853
ord23796,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.853
ord23797,aa13,Rose,2,0,100,55.00,,20231213-163934.856
ord23798,aa14,Rose,2,0,100,45.00,,20231213-163934.858
ord23799,aa15,Rose,1,2,100,1.00,,20231213-163934.858
ord23790,aa15,Rose,2,3,100,1.00,,20231213-163934.858
ord23800,aa13,Rose,2,0,100,55.00,,20231213-163934.861
ord23801,aa14,Rose,2,0,100,45.00,,20231213-163934.864
ord23802,aa15,Rose,1,3,100,1.00,,20231213-163934.864
ord23790,aa15,Rose,2,2,100,1.00,,20231213-163934.864
ord23802,aa15,Rose,1,2,100,1.00,,20231213-163934.864
ord23787,aa15,Rose,2,2,100,1.00,,20231213-163934.864
ord23803,aa13,Rose,1,2,100,45.00,,20231213-163934.864
ord23801,aa14,Rose,2,2,100,45.00,,20231213-163934.864
ord23804,aa14,Rose,1,2,100,45.00,,20231213-163934.864
ord23798,aa14,Rose,2,2,100,45.00,,20231213-163934.864
ord23805,aa15,Rose,2,0,300,1.00,,20231213-163934.867
ord23806,aa13,Rose,1,2,100,1.00,,20231213-163934.867
ord23805,aa15,Rose,2,3,100,1.00,,20231213-163934.867
ord23807,aa14,Rose,1,2,100,1.00,,20231213-163934.867
ord23805,aa15,Rose,2,3,100,1.00,,20231213-163934.867
ord23808,aa15,Rose,2,0,300,1.00,,20231213-163934.869
ord23809,aa16,Rose,1,2,100,1.00,,20231213-163934.869
ord23808,aa15,Rose,2,3,100,1.00,,20231213-163934.869
ord23810,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.869
ord23811,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.869
ord23812,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.869
ord23813,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.869
ord23814,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.869
ord23815,aa13,Rose,2,0,100,55.00,,20231213-163934.872
ord23816,aa14,Rose,2,0,100,45.00,,20231213-163934.875
ord23817,aa15,Rose,1,2,100,1.00,,20231213-163934.875
ord23808,aa15,Rose,2,3,100,1.00,,20231213-163934.875
ord23818,aa13,Rose,2,0,100,55.00,,20231213-163934.877
ord23819,aa14,Rose,2,0,100,45.00,,20231213-163934.880
ord23820,aa15,Rose,1,3,100,1.00,,20231213-163934.880
ord23808,aa15,Rose,2,2,100,1.00,,20231213-163934.880
ord23820,aa15,Rose,1,2,100,1.00,,20231213-163934.880
ord23805,aa15,Rose,2,2,100,1.00,,20231213-163934.880
ord23821,aa13,Rose,1,2,100,45.00,,20231213-163934.880
ord23819,aa14,Rose,2,2,100,45.00,,20231213-163934.880
ord23822,aa14,Rose,1,2,100,45.00,,20231213-163934.880
ord23816,aa14,Rose,2,2,100,45.00,,20231213-163934.880
ord23823,aa15,Rose,2,0,300,1.00,,20231213-163934.883
ord23824,aa13,Rose,1,2,100,1.00,,20231213-163934.883
ord23823,aa15,Rose,2,3,100,1.00,,20231213-163934.883
ord23825,aa14,Rose,1,2,100,1.00,,20231213-163934.883
ord23823,aa15,Rose,2,3,100,1.00,,20231213-163934.883
ord23826,aa15,Rose,2,0,300,1.00,,20231213-163934.886
ord23827,aa16,Rose,1,2,100,1.00,,20231213-163934.886
ord23826,aa15,Rose,2,3,100,1.00,,20231213-163934.886
ord23828,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.886
ord23829,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.886
ord23830,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.886
ord23831,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.886
ord23832,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.886
ord23833,aa13,Rose,2,0,100,55.00,,20231213-163934.888
ord23834,aa14,Rose,2,0,100,45.00,,20231213-163934.891
ord23835,aa15,Rose,1,2,100,1.00,,20231213-163934.891
ord23826,aa15,Rose,2,3,100,1.00,,20231213-163934.891
ord23836,aa13,Rose,2,0,100,55.00,,20231213-163934.894
ord23837,aa14,Rose,2,0,100,45.00,,20231213-163934.896
ord23838,aa15,Rose,1,3,100,1.00,,20231213-163934.897
ord23826,aa15,Rose,2,2,100,1.00,,20231213-163934.897
ord23838,aa15,Rose,1,2,100,1.00,,20231213-163934.897
ord23823,aa15,Rose,2,2,100,1.00,,20231213-163934.897
ord23839,aa13,Rose,1,2,100,45.00,,20231213-163934.897
ord23837,aa14,Rose,2,2,100,45.00,,20231213-163934.897
ord23840,aa14,Rose,1,2,100,45.00,,20231213-163934.897
ord23834,aa14,Rose,2,2,100,45.00,,20231213-163934.897
ord23841,aa15,Rose,2,0,300,1.00,,20231213-163934.899
ord23842,aa13,Rose,1,2,100,1.00,,20231213-163934.899
ord23841,aa15,Rose,2,3,100,1.00,,20231213-163934.899
ord23843,aa14,Rose,1,2,100,1.00,,20231213-163934.899
ord23841,aa15,Rose,2,3,100,1.00,,20231213-163934.899
ord23844,aa15,Rose,2,0,300,1.00,,20231213-163934.902
ord23845,aa16,Rose,1,2,100,1.00,,20231213-163934.902
ord23844,aa15,Rose,2,3,100,1.00,,20231213-163934.902
ord23846,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.902
ord23847,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.902
ord23848,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.902
ord23849,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.902
ord23850,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.902
ord23851,aa13,Rose,2,0,100,55.00,,20231213-163934.905
ord23852,aa14,Rose,2,0,100,45.00,,20231213-163934.908
ord23853,aa15,Rose,1,2,100,1.00,,20231213-163934.908
ord23844,aa15,Rose,2,3,100,1.00,,20231213-163934.908
ord23854,aa13,Rose,2,0,100,55.00,,20231213-163934.910
ord23855,aa14,Rose,2,0,100,45.00,,20231213-163934.913
ord23856,aa15,Rose,1,3,100,1.00,,20231213-163934.913
ord23844,aa15,Rose,2,2,100,1.00,,20231213-163934.913
ord23856,aa15,Rose,1,2,100,1.00,,20231213-163934.913
ord23841,aa15,Rose,2,2,100,1.00,,20231213-163934.913
ord23857,aa13,Rose,1,2,100,45.00,,20231213-163934.913
ord23855,aa14,Rose,2,2,100,45.00,,20231213-163934.913
ord23858,aa14,Rose,1,2,100,45.00,,20231213-163934.913
ord23852,aa14,Rose,2,2,100,45.00,,20231213-163934.913
ord23859,aa15,Rose,2,0,300,1.00,,20231213-163934.916
ord23860,aa13,Rose,1,2,100,1.00,,20231213-163934.916
ord23859,aa15,Rose,2,3,100,1.00,,20231213-163934.916
ord23861,aa14,Rose,1,2,100,1.00,,20231213-163934.916
ord23859,aa15,Rose,2,3,100,1.00,,20231213-163934.916
ord23862,aa15,Rose,2,0,300,1.00,,20231213-163934.918
ord23863,aa16,Rose,1,2,100,1.00,,20231213-163934.918
ord23862,aa15,Rose,2,3,100,1.00,,20231213-163934.918
ord23864,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.919
ord23865,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.919
ord23866,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.919
ord23867,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.919
ord23868,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.919
ord23869,aa13,Rose,2,0,100,55.00,,20231213-163934.921
ord23870,aa14,Rose,2,0,100,45.00,,20231213-163934.924
ord23871,aa15,Rose,1,2,100,1.00,,20231213-163934.924
ord23862,aa15,Rose,2,3,100,1.00,,20231213-163934.924
ord23872,aa13,Rose,2,0,100,55.00,,20231213-163934.927
ord23873,aa14,Rose,2,0,100,45.00,,20231213-163934.929
ord23874,aa15,Rose,1,3,100,1.00,,20231213-163934.929
ord23862,aa15,Rose,2,2,100,1.00,,20231213-163934.929
ord23874,aa15,Rose,1,2,100,1.00,,20231213-163934.929
ord23859,aa15,Rose,2,2,100,1.00,,20231213-163934.929
ord23875,aa13,Rose,1,2,100,45.00,,20231213-163934.929
ord23873,aa14,Rose,2,2,100,45.00,,20231213-163934.929
ord23876,aa14,Rose,1,2,100,45.00,,20231213-163934.930
ord23870,aa14,Rose,2,2,100,45.00,,20231213-163934.930
ord23877,aa15,Rose,2,0,300,1.00,,20231213-163934.932
ord23878,aa13,Rose,1,2,100,1.00,,20231213-163934.932
ord23877,aa15,Rose,2,3,100,1.00,,20231213-163934.932
ord23879,aa14,Rose,1,2,100,1.00,,20231213-163934.932
ord23877,aa15,Rose,2,3,100,1.00,,20231213-163934.932
ord23880,aa15,Rose,2,0,300,1.00,,20231213-163934.935
ord23881,aa16,Rose,1,2,100,1.00,,20231213-163934.935
ord23880,aa15,Rose,2,3,100,1.00,,20231213-163934.935
ord23882,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.935
ord23883,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.935
ord23884,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.935
ord23885,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.935
ord23886,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.935
ord23887,aa13,Rose,2,0,100,55.00,,20231213-163934.938
ord23888,aa14,Rose,2,0,100,45.00,,20231213-163934.940
ord23889,aa15,Rose,1,2,100,1.00,,20231213-163934.940
ord23880,aa15,Rose,2,3,100,1.00,,20231213-163934.940
ord23890,aa13,Rose,2,0,100,55.00,,20231213-163934.943
ord23891,aa14,Rose,2,0,100,45.00,,20231213-163934.946
ord23892,aa15,Rose,1,3,100,1.00,,20231213-163934.946
ord23880,aa15,Rose,2,2,100,1.00,,20231213-163934.946
ord23892,aa15,Rose,1,2,100,1.00,,20231213-163934.946
ord23877,aa15,Rose,2,2,100,1.00,,20231213-163934.946
ord23893,aa13,Rose,1,2,100,45.00,,20231213-163934.946
ord23891,aa14,Rose,2,2,100,45.00,,20231213-163934.946
ord23894,aa14,Rose,1,2,100,45.00,,20231213-163934.946
ord23888,aa14,Rose,2,2,100,45.00,,20231213-163934.946
ord23895,aa15,Rose,2,0,300,1.00,,20231213-163934.949
ord23896,aa13,Rose,1,2,100,1.00,,20231213-163934.949
ord23895,aa15,Rose,2,3,100,1.00,,20231213-163934.949
ord23897,aa14,Rose,1,2,100,1.00,,20231213-163934.949
ord23895,aa15,Rose,2,3,100,1.00,,20231213-163934.949
ord23898,aa15,Rose,2,0,300,1.00,,20231213-163934.951
ord23899,aa16,Rose,1,2,100,1.00,,20231213-163934.951
ord23898,aa15,Rose,2,3,100,1.00,,20231213-163934.951
ord23900,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.951
ord23901,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.951
ord23902,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.951
ord23903,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.951
ord23904,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.951
ord23905,aa13,Rose,2,0,100,55.00,,20231213-163934.954
ord23906,aa14,Rose,2,0,100,45.00,,20231213-163934.957
ord23907,aa15,Rose,1,2,100,1.00,,20231213-163934.957
ord23898,aa15,Rose,2,3,100,1.00,,20231213-163934.957
ord23908,aa13,Rose,2,0,100,55.00,,20231213-163934.959
ord23909,aa14,Rose,2,0,100,45.00,,20231213-163934.962
ord23910,aa15,Rose,1,3,100,1.00,,20231213-163934.962
ord23898,aa15,Rose,2,2,100,1.00,,20231213-163934.962
ord23910,aa15,Rose,1,2,100,1.00,,20231213-163934.962
ord23895,aa15,Rose,2,2,100,1.00,,20231213-163934.962
ord23911,aa13,Rose,1,2,100,45.00,,20231213-163934.962
ord23909,aa14,Rose,2,2,100,45.00,,20231213-163934.962
ord23912,aa14,Rose,1,2,100,45.00,,20231213-163934.962
ord23906,aa14,Rose,2,2,100,45.00,,20231213-163934.962
ord23913,aa15,Rose,2,0,300,1.00,,20231213-163934.965
ord23914,aa13,Rose,1,2,100,1.00,,20231213-163934.965
ord23913,aa15,Rose,2,3,100,1.00,,20231213-163934.965
ord23915,aa14,Rose,1,2,100,1.00,,20231213-163934.965
ord23913,aa15,Rose,2,3,100,1.00,,20231213-163934.965
ord23916,aa15,Rose,2,0,300,1.00,,20231213-163934.968
ord23917,aa16,Rose,1,2,100,1.00,,20231213-163934.968
ord23916,aa15,Rose,2,3,100,1.00,,20231213-163934.968
ord23918,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.968
ord23919,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.968
ord23920,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.968
ord23921,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.968
ord23922,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.968
ord23923,aa13,Rose,2,0,100,55.00,,20231213-163934.970
ord23924,aa14,Rose,2,0,100,45.00,,20231213-163934.973
ord23925,aa15,Rose,1,2,100,1.00,,20231213-163934.973
ord23916,aa15,Rose,2,3,100,1.00,,20231213-163934.973
ord23926,aa13,Rose,2,0,100,55.00,,20231213-163934.976
ord23927,aa14,Rose,2,0,100,45.00,,20231213-163934.979
ord23928,aa15,Rose,1,3,100,1.00,,20231213-163934.979
ord23916,aa15,Rose,2,2,100,1.00,,20231213-163934.979
ord23928,aa15,Rose,1,2,100,1.00,,20231213-163934.979
ord23913,aa15,Rose,2,2,100,1.00,,20231213-163934.979
ord23929,aa13,Rose,1,2,100,45.00,,20231213-163934.979
ord23927,aa14,Rose,2,2,100,45.00,,20231213-163934.979
ord23930,aa14,Rose,1,2,100,45.00,,20231213-163934.979
ord23924,aa14,Rose,2,2,100,45.00,,20231213-163934.979
ord23931,aa15,Rose,2,0,300,1.00,,20231213-163934.981
ord23932,aa13,Rose,1,2,100,1.00,,20231213-163934.981
ord23931,aa15,Rose,2,3,100,1.00,,20231213-163934.981
ord23933,aa14,Rose,1,2,100,1.00,,20231213-163934.981
ord23931,aa15,Rose,2,3,100,1.00,,20231213-163934.981
ord23934,aa15,Rose,2,0,300,1.00,,20231213-163934.984
ord23935,aa16,Rose,1,2,100,1.00,,20231213-163934.984
ord23934,aa15,Rose,2,3,100,1.00,,20231213-163934.984
ord23936,aa13,,1,1,100,55.00,Invalid instrument,20231213-163934.984
ord23937,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163934.984
ord23938,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163934.984
ord23939,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163934.984
ord23940,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163934.984
ord23941,aa13,Rose,2,0,100,55.00,,20231213-163934.987
ord23942,aa14,Rose,2,0,100,45.00,,20231213-163934.990
ord23943,aa15,Rose,1,2,100,1.00,,20231213-163934.990
ord23934,aa15,Rose,2,3,100,1.00,,20231213-163934.990
ord23944,aa13,Rose,2,0,100,55.00,,20231213-163934.992
ord23945,aa14,Rose,2,0,100,45.00,,20231213-163934.995
ord23946,aa15,Rose,1,3,100,1.00,,20231213-163934.995
ord23934,aa15,Rose,2,2,100,1.00,,20231213-163934.995
ord23946,aa15,Rose,1,2,100,1.00,,20231213-163934.995
ord23931,aa15,Rose,2,2,100,1.00,,20231213-163934.995
ord23947,aa13,Rose,1,2,100,45.00,,20231213-163934.995
ord23945,aa14,Rose,2,2,100,45.00,,20231213-163934.995
ord23948,aa14,Rose,1,2,100,45.00,,20231213-163934.995
ord23942,aa14,Rose,2,2,100,45.00,,20231213-163934.995
ord23949,aa15,Rose,2,0,300,1.00,,20231213-163934.998
ord23950,aa13,Rose,1,2,100,1.00,,20231213-163934.998
ord23949,aa15,Rose,2,3,100,1.00,,20231213-163934.998
ord23951,aa14,Rose,1,2,100,1.00,,20231213-163934.998
ord23949,aa15,Rose,2,3,100,1.00,,20231213-163934.998
ord23952,aa15,Rose,2,0,300,1.00,,20231213-163935.001
ord23953,aa16,Rose,1,2,100,1.00,,20231213-163935.001
ord23952,aa15,Rose,2,3,100,1.00,,20231213-163935.001
ord23954,aa13,,1,1,100,55.00,Invalid instrument,20231213-163935.001
ord23955,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163935.001
ord23956,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163935.001
ord23957,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163935.001
ord23958,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163935.001
ord23959,aa13,Rose,2,0,100,55.00,,20231213-163935.003
ord23960,aa14,Rose,2,0,100,45.00,,20231213-163935.006
ord23961,aa15,Rose,1,2,100,1.00,,20231213-163935.006
ord23952,aa15,Rose,2,3,100,1.00,,20231213-163935.006
ord23962,aa13,Rose,2,0,100,55.00,,20231213-163935.009
ord23963,aa14,Rose,2,0,100,45.00,,20231213-163935.011
ord23964,aa15,Rose,1,3,100,1.00,,20231213-163935.011
ord23952,aa15,Rose,2,2,100,1.00,,20231213-163935.011
ord23964,aa15,Rose,1,2,100,1.00,,20231213-163935.012
ord23949,aa15,Rose,2,2,100,1.00,,20231213-163935.012
ord23965,aa13,Rose,1,2,100,45.00,,20231213-163935.012
ord23963,aa14,Rose,2,2,100,45.00,,20231213-163935.012
ord23966,aa14,Rose,1,2,100,45.00,,20231213-163935.012
ord23960,aa14,Rose,2,2,100,45.00,,20231213-163935.012
ord23967,aa15,Rose,2,0,300,1.00,,20231213-163935.014
ord23968,aa13,Rose,1,2,100,1.00,,20231213-163935.014
ord23967,aa15,Rose,2,3,100,1.00,,20231213-163935.014
ord23969,aa14,Rose,1,2,100,1.00,,20231213-163935.014
ord23967,aa15,Rose,2,3,100,1.00,,20231213-163935.014
ord23970,aa15,Rose,2,0,300,1.00,,20231213-163935.017
ord23971,aa16,Rose,1,2,100,1.00,,20231213-163935.017
ord23970,aa15,Rose,2,3,100,1.00,,20231213-163935.017
ord23972,aa13,,1,1,100,55.00,Invalid instrument,20231213-163935.017
ord23973,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163935.017
ord23974,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163935.017
ord23975,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163935.017
ord23976,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163935.017
ord23977,aa13,Rose,2,0,100,55.00,,20231213-163935.020
ord23978,aa14,Rose,2,0,100,45.00,,20231213-163935.023
ord23979,aa15,Rose,1,2,100,1.00,,20231213-163935.023
ord23970,aa15,Rose,2,3,100,1.00,,20231213-163935.023
ord23980,aa13,Rose,2,0,100,55.00,,20231213-163935.025
ord23981,aa14,Rose,2,0,100,45.00,,20231213-163935.028
ord23982,aa15,Rose,1,3,100,1.00,,20231213-163935.028
ord23970,aa15,Rose,2,2,100,1.00,,20231213-163935.028
ord23982,aa15,Rose,1,2,100,1.00,,20231213-163935.028
ord23967,aa15,Rose,2,2,100,1.00,,20231213-163935.028
ord23983,aa13,Rose,1,2,100,45.00,,20231213-163935.028
ord23981,aa14,Rose,2,2,100,45.00,,20231213-163935.028
ord23984,aa14,Rose,1,2,100,45.00,,20231213-163935.028
ord23978,aa14,Rose,2,2,100,45.00,,20231213-163935.028
ord23985,aa15,Rose,2,0,300,1.00,,20231213-163935.031
ord23986,aa13,Rose,1,2,100,1.00,,20231213-163935.031
ord23985,aa15,Rose,2,3,100,1.00,,20231213-163935.031
ord23987,aa14,Rose,1,2,100,1.00,,20231213-163935.031
ord23985,aa15,Rose,2,3,100,1.00,,20231213-163935.031
ord23988,aa15,Rose,2,0,300,1.00,,20231213-163935.034
ord23989,aa16,Rose,1,2,100,1.00,,20231213-163935.034
ord23988,aa15,Rose,2,3,100,1.00,,20231213-163935.034
ord23990,aa13,,1,1,100,55.00,Invalid instrument,20231213-163935.034
ord23991,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163935.034
ord23992,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163935.034
ord23993,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163935.034
ord23994,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163935.034
ord23995,aa13,Rose,2,0,100,55.00,,20231213-163935.036
ord23996,aa14,Rose,2,0,100,45.00,,20231213-163935.039
ord23997,aa15,Rose,1,2,100,1.00,,20231213-163935.039
ord23988,aa15,Rose,2,3,100,1.00,,20231213-163935.039
ord23998,aa13,Rose,2,0,100,55.00,,20231213-163935.042
ord23999,aa14,Rose,2,0,100,45.00,,20231213-163935.044
ord24000,aa15,Rose,1,3,100,1.00,,20231213-163935.044
ord23988,aa15,Rose,2,2,100,1.00,,20231213-163935.044
ord24000,aa15,Rose,1,2,100,1.00,,20231213-163935.045
ord23985,aa15,Rose,2,2,100,1.00,,20231213-163935.045
ord24001,aa13,Rose,1,2,100,45.00,,20231213-163935.045
ord23999,aa14,Rose,2,2,100,45.00,,20231213-163935.045
ord24002,aa14,Rose,1,2,100,45.00,,20231213-163935.045
ord23996,aa14,Rose,2,2,100,45.00,,20231213-163935.045
ord24003,aa15,Rose,2,0,300,1.00,,20231213-163935.047
ord24004,aa13,Rose,1,2,100,1.00,,20231213-163935.047
ord24003,aa15,Rose,2,3,100,1.00,,20231213-163935.047
ord24005,aa14,Rose,1,2,100,1.00,,20231213-163935.047
ord24003,aa15,Rose,2,3,100,1.00,,20231213-163935.047
ord24006,aa15,Rose,2,0,300,1.00,,20231213-163935.050
ord24007,aa16,Rose,1,2,100,1.00,,20231213-163935.050
ord24006,aa15,Rose,2,3,100,1.00,,20231213-163935.050
ord24008,aa13,,1,1,100,55.00,Invalid instrument,20231213-163935.050
ord24009,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163935.050
ord24010,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163935.050
ord24011,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163935.050
ord24012,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163935.050
ord24013,aa13,Rose,2,0,100,55.00,,20231213-163935.053
ord24014,aa14,Rose,2,0,100,45.00,,20231213-163935.055
ord24015,aa15,Rose,1,2,100,1.00,,20231213-163935.056
ord24006,aa15,Rose,2,3,100,1.00,,20231213-163935.056
ord24016,aa13,Rose,2,0,100,55.00,,20231213-163935.058
ord24017,aa14,Rose,2,0,100,45.00,,20231213-163935.061
ord24018,aa15,Rose,1,3,100,1.00,,20231213-163935.061
ord24006,aa15,Rose,2,2,100,1.00,,20231213-163935.061
ord24018,aa15,Rose,1,2,100,1.00,,20231213-163935.061
ord24003,aa15,Rose,2,2,100,1.00,,20231213-163935.061
ord24019,aa13,Rose,1,2,100,45.00,,20231213-163935.061
ord24017,aa14,Rose,2,2,100,45.00,,20231213-163935.061
ord24020,aa14,Rose,1,2,100,45.00,,20231213-163935.061
ord24014,aa14,Rose,2,2,100,45.00,,20231213-163935.061
ord24021,aa15,Rose,2,0,300,1.00,,20231213-163935.064
ord24022,aa13,Rose,1,2,100,1.00,,20231213-163935.064
ord24021,aa15,Rose,2,3,100,1.00,,20231213-163935.064
ord24023,aa14,Rose,1,2,100,1.00,,20231213-163935.064
ord24021,aa15,Rose,2,3,100,1.00,,20231213-163935.064
ord24024,aa15,Rose,2,0,300,1.00,,20231213-163935.067
ord24025,aa16,Rose,1,2,100,1.00,,20231213-163935.067
ord24024,aa15,Rose,2,3,100,1.00,,20231213-163935.067
ord24026,aa13,,1,1,100,55.00,Invalid instrument,20231213-163935.067
ord24027,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163935.067
ord24028,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163935.067
ord24029,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163935.067
ord24030,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163935.067
ord24031,aa13,Rose,2,0,100,55.00,,20231213-163935.069
ord24032,aa14,Rose,2,0,100,45.00,,20231213-163935.072
ord24033,aa15,Rose,1,2,100,1.00,,20231213-163935.072
ord24024,aa15,Rose,2,3,100,1.00,,20231213-163935.072
ord24034,aa13,Rose,2,0,100,55.00,,20231213-163935.075
ord24035,aa14,Rose,2,0,100,45.00,,20231213-163935.077
ord24036,aa15,Rose,1,3,100,1.00,,20231213-163935.077
ord24024,aa15,Rose,2,2,100,1.00,,20231213-163935.077
ord24036,aa15,Rose,1,2,100,1.00,,20231213-163935.077
ord24021,aa15,Rose,2,2,100,1.00,,20231213-163935.077
ord24037,aa13,Rose,1,2,100,45.00,,20231213-163935.077
ord24035,aa14,Rose,2,2,100,45.00,,20231213-163935.078
ord24038,aa14,Rose,1,2,100,45.00,,20231213-163935.078
ord24032,aa14,Rose,2,2,100,45.00,,20231213-163935.078
ord24039,aa15,Rose,2,0,300,1.00,,20231213-163935.080
ord24040,aa13,Rose,1,2,100,1.00,,20231213-163935.080
ord24039,aa15,Rose,2,3,100,1.00,,20231213-163935.080
ord24041,aa14,Rose,1,2,100,1.00,,20231213-163935.080
ord24039,aa15,Rose,2,3,100,1.00,,20231213-163935.080
ord24042,aa15,Rose,2,0,300,1.00,,20231213-163935.083
ord24043,aa16,Rose,1,2,100,1.00,,20231213-163935.083
ord24042,aa15,Rose,2,3,100,1.00,,20231213-163935.083
ord24044,aa13,,1,1,100,55.00,Invalid instrument,20231213-163935.083
ord24045,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163935.083
ord24046,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163935.083
ord24047,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163935.083
ord24048,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163935.083
ord24049,aa13,Rose,2,0,100,55.00,,20231213-163935.086
ord24050,aa14,Rose,2,0,100,45.00,,20231213-163935.088
ord24051,aa15,Rose,1,2,100,1.00,,20231213-163935.088
ord24042,aa15,Rose,2,3,100,1.00,,20231213-163935.088
ord24052,aa13,Rose,2,0,100,55.00,,20231213-163935.091
ord24053,aa14,Rose,2,0,100,45.00,,20231213-163935.094
ord24054,aa15,Rose,1,3,100,1.00,,20231213-163935.094
ord24042,aa15,Rose,2,2,100,1.00,,20231213-163935.094
ord24054,aa15,Rose,1,2,100,1.00,,20231213-163935.094
ord24039,aa15,Rose,2,2,100,1.00,,20231213-163935.094
ord24055,aa13,Rose,1,2,100,45.00,,20231213-163935.094
ord24053,aa14,Rose,2,2,100,45.00,,20231213-163935.094
ord24056,aa14,Rose,1,2,100,45.00,,20231213-163935.094
ord24050,aa14,Rose,2,2,100,45.00,,20231213-163935.094
ord24057,aa15,Rose,2,0,300,1.00,,20231213-163935.097
ord24058,aa13,Rose,1,2,100,1.00,,20231213-163935.097
ord24057,aa15,Rose,2,3,100,1.00,,20231213-163935.097
ord24059,aa14,Rose,1,2,100,1.00,,20231213-163935.097
